actor/action_std,actor/actor_loss,actor/bc_loss,actor/mse,actor/total_loss,critic/critic_loss,critic/q_max,critic/q_mean,critic/q_min,grad/max,grad/min,grad/norm,step
1.0,0.9999741,0.0048705703,0.48705706,1.0048447,0.28413358,0.98730135,-163.01923,-211.69356,2.0817013,-1.5994712,18.984465,840000
1.0,0.99999297,0.0038196417,0.38196415,1.0038126,0.31960467,0.7569417,-170.76485,-224.10576,4.745516,-1.5747409,20.283218,845000
1.0,1.0000001,0.003983522,0.39835215,1.0039836,0.49433684,-0.579823,-165.31622,-211.45523,6.589446,-6.546985,40.89006,850000
1.0,0.9999999,0.0037616084,0.37616086,1.0037615,0.39754516,0.018292338,-169.78522,-210.99823,1.7938393,-3.7172148,24.101877,855000
1.0,0.99999994,0.0039716125,0.39716125,1.0039716,3.1670127,-11.924373,-164.15012,-227.48134,36.986267,-27.515894,226.29153,860000
1.0,1.0,0.0042269714,0.42269713,1.0042269,0.34150407,-9.620858,-166.79576,-214.14548,2.256239,-6.068561,27.402243,865000
1.0,0.9999999,0.0039524743,0.39524746,1.0039524,0.29322225,-20.696785,-170.66583,-218.14258,1.6682444,-1.666673,17.341122,870000
1.0,0.99998444,0.0040548854,0.40548852,1.0040393,0.26009732,0.40855098,-168.8966,-217.23859,1.9518895,-5.293136,21.321371,875000
1.0,0.9999975,0.0037755468,0.37755466,1.0037731,0.3636435,0.4139168,-169.45535,-218.18718,3.2953033,-13.3452425,44.32155,880000
1.0,1.0,0.003515731,0.3515731,1.0035157,0.40971014,-8.7876215,-167.18704,-213.33646,14.747575,-4.372763,42.89148,885000
1.0,1.0,0.0038626045,0.38626045,1.0038626,0.227062,-0.07394275,-170.4209,-212.43726,1.1547318,-2.4848702,19.322445,890000
1.0,1.0,0.004264,0.4264,1.004264,0.39992237,-0.67303884,-169.16458,-222.2601,1.8832635,-4.654411,27.230885,895000
1.0,0.99999785,0.0039241817,0.39241818,1.003922,0.4178998,0.1540105,-167.84952,-212.82716,4.981958,-2.7411406,35.238495,900000
1.0,1.0,0.00402708,0.402708,1.0040271,0.3975525,-10.912209,-164.8404,-211.65472,2.4691327,-5.090027,26.787937,905000
1.0,1.0000001,0.0038579246,0.38579252,1.0038581,0.34363544,-3.8071263,-169.56227,-216.1491,7.2783976,-2.5624816,30.242462,910000
1.0,1.0,0.0032904062,0.32904065,1.0032904,0.312207,-31.259235,-173.7628,-224.59888,2.4122753,-3.8789926,29.038546,915000
1.0,1.0,0.0052443845,0.5244384,1.0052444,0.8094044,-9.181683,-165.53049,-218.64832,23.006634,-7.857447,91.96532,920000
1.0,1.0,0.0038259476,0.38259476,1.0038259,0.3480513,-15.906596,-171.73647,-244.55522,5.9894495,-4.6717415,43.321552,925000
1.0,1.0,0.00411072,0.41107202,1.0041107,0.3875581,0.14530525,-168.27591,-218.88716,2.6610594,-4.7190857,31.250889,930000
1.0,1.0,0.0039562723,0.39562726,1.0039563,0.27335247,-25.417595,-173.83545,-231.25742,1.8042465,-4.9400406,22.472155,935000
1.0,1.0,0.004240173,0.4240173,1.0042402,0.33182272,-10.984153,-162.35478,-220.85347,1.1124696,-2.5147297,17.943237,940000
